index,panoid,lat,lon,year,month,img_path,ang_0,ang_90,ang_180,ang_270
1248,qXQG-Xjz3gp-2WfB7Q0wIg,-1.291481277362726,36.76931337801232,2017.0,12.0,Q/x/,0.0,0.0,0.0,0.0
100785,qXTP5AjRrPjKOFYt8Ush3w,-1.277777690054196,37.018263512027,2018.0,2.0,Q/x/,0.0,0.0,0.0,0.0
35185,qXURbF479zE_iDWuoCtDow,-1.247282735745594,36.87451365318589,2022.0,6.0,Q/x/,0.0,0.0,0.0,0.0
84198,qXW9SyDaUw3z9SRVS9dwzw,-1.256115029279796,37.08830955457056,2018.0,2.0,Q/x/,0.0,0.0,0.0,0.0
21451,qXX8q-AAV7Jt4yi2dV10Qg,-1.162127196805369,36.76103597461236,2022.0,2.0,Q/x/,0.0,0.0,0.0,0.0
24241,qXXyCOq0NyvXxzVrF_HFZg,-1.282169736607477,36.86502057566479,2018.0,2.0,Q/x/,0.6476715,0.0,0.0,0.0
5681,qXXyCOq0NyvXxzVrF_HFZg,-1.282169736607477,36.86502057566479,2018.0,2.0,Q/x/,0.6476715,0.0,0.0,0.0
37998,qXY_QzVLLRuPfy5IBreoxw,-1.287442767788822,37.04219681603249,2018.0,2.0,Q/x/,0.0,0.0,0.0,0.0
88110,qX_CTgUH4bQuKG3JzyRpbQ,-1.2406756488587,36.91326449570607,2018.0,2.0,Q/x/,0.0,0.0,0.0,0.0
65857,qX_FvCOBmocJQNl-l6siOg,-1.165740489486682,36.8085533411756,2021.0,11.0,Q/x/,0.0,0.0,0.0,0.0
28627,qXbWRYEhGVsni01XhpQVjA,-1.28261139230159,36.7151768728728,2018.0,3.0,Q/x/,0.0,0.0,0.0,0.0
101758,qXcJ5_nfmoZmBiQQ3c0fkQ,-1.208191313868081,36.78124851623723,2018.0,2.0,Q/x/,0.89676106,0.78263867,0.0,0.0
25397,qXcVUxTBG5eiSwhicAtaqA,-1.254286889194686,36.68448924798725,2021.0,8.0,Q/x/,0.0,0.0,0.0,0.89668936
41353,qXimvhBIqFQeKRtKDs63xA,-1.274815391839645,37.03023704556362,2018.0,2.0,Q/x/,0.0,0.0,0.0,0.0
92167,qXjwLbYIWS6ZhlGo1XVRfg,-1.275471478045102,36.832728679033,2018.0,2.0,Q/x/,0.7819976,0.0,0.0,0.0
118892,qXjwLbYIWS6ZhlGo1XVRfg,-1.275471478045102,36.832728679033,2018.0,2.0,Q/x/,0.7819976,0.0,0.0,0.0
111820,qXjwLbYIWS6ZhlGo1XVRfg,-1.275471478045102,36.832728679033,2018.0,2.0,Q/x/,0.7819976,0.0,0.0,0.0
114417,qXlrQF0Mp0z0sfngfPqt6g,-1.328100976875227,36.85005001553072,2021.0,7.0,Q/x/,0.0,0.0,0.0,0.0
40999,qXnZMnSZFVQDe1xTchlItA,-1.266929798140997,36.91524319678479,2021.0,8.0,Q/x/,0.0,0.0,0.0,0.0
6202,qXnqMiTeA5aVK28Y7uVBmg,-1.280348190947967,36.91165525937794,2021.0,8.0,Q/x/,0.0,0.0,0.0,0.0
73066,qXpQeLeojWgei5wBS0XJAQ,-1.350390058181486,36.93123287298269,2018.0,4.0,Q/x/,0.0,0.0,0.83112204,0.72970283
25995,qXqzavpnO-zMOYLGsxTx0g,-1.200468313584343,36.65442537582256,2021.0,11.0,Q/x/,0.0,0.0,0.0,0.0
80592,qXto974gXuWiCgoTw2Ar0A,-1.191014637370742,36.72909668906551,2022.0,2.0,Q/x/,0.0,0.0,0.0,0.0
3006,qXztIdaWg4AalSnJr6QLXA,-1.217671375917161,36.7691237410256,2021.0,9.0,Q/x/,0.0,0.6706696,0.0,0.0
9777,qY4JxqEhaLDqlWDhrDjM_A,-1.314809006232782,36.71518041007691,2018.0,1.0,Q/y/,0.67928106,0.0,0.0,0.76492554
