ID,PicID,Time,Latitude,Longitude
93,IMG_8677.JPG,2023:02:12 08:15:51,-1.288186111111111,36.68273611111111
94,IMG_7222.JPG,2023:02:05 10:38:28,-1.2795138888888888,36.806955555555554
95,IMG_8111.JPG,2023:02:11 10:42:14,-1.3215472222222222,36.84203611111111
96,IMG_8139.JPG,2023:02:11 10:46:43,-1.3296083333333333,36.87215555555556
97,IMG_6869.JPG,2023:02:04 11:51:31,-1.3343972222222222,36.77933055555555
98,IMG_8688.JPG,2023:02:12 08:18:28,-1.2714694444444443,36.662752777777776
99,IMG_8461.JPG,2023:02:11 11:44:52,-1.2822055555555556,37.06131388888888
100,IMG_8307.JPG,2023:02:11 11:18:16,-1.264113888888889,36.982594444444445
101,IMG_7034.JPG,2023:02:04 15:17:32,-1.3159361111111112,36.788783333333335
102,IMG_8313.JPG,2023:02:11 11:18:52,-1.2645277777777777,36.98430555555556
103,IMG_7020.JPG,2023:02:04 15:12:43,-1.3374194444444443,36.77393611111111
104,IMG_6458.JPG,2023:02:03 13:17:57,-1.3090416666666667,36.782694444444445
105,IMG_8475.JPG,2023:02:11 11:55:17,-1.2796999999999998,37.04845833333333
106,IMG_7746.JPG,2023:02:09 09:49:55,-1.3149111111111111,36.872080555555556
107,IMG_6470.JPG,2023:02:03 13:43:54,-1.3066111111111112,36.78337222222222
108,IMG_7008.JPG,2023:02:04 15:11:06,-1.3422749999999999,36.76730555555555
109,IMG_0767.JPG,2023:02:20 11:00:31,-1.343511111111111,36.766533333333335
110,IMG_6316.JPG,2023:02:01 14:26:50,-1.2336583333333333,36.80325277777777
111,IMG_0773.JPG,2023:02:20 11:01:11,-1.347247222222222,36.76517222222222
112,IMG_6302.JPG,2023:02:01 14:21:04,-1.2522055555555556,36.82864722222222
113,IMG_6464.JPG,2023:02:03 13:43:43,-1.3069388888888889,36.78382222222222
114,IMG_8449.JPG,2023:02:11 11:42:33,-1.2797611111111111,37.04963611111111
115,IMG_7791.JPG,2023:02:09 12:23:36,-1.3132666666666668,36.87263611111111
116,IMG_0798.JPG,2023:02:20 11:04:20,-1.365313888888889,36.76649722222222
117,IMG_8488.JPG,2023:02:11 11:57:46,-1.2784555555555555,37.036544444444445
118,IMG_7793.JPG,2023:02:09 12:23:38,-1.3132555555555556,36.8726
119,IMG_6499.JPG,2023:02:03 13:44:48,-1.3062027777777778,36.787052777777774
120,IMG_6314.JPG,2023:02:01 14:25:10,-1.2404611111111112,36.81297222222222
121,IMG_0765.JPG,2023:02:20 11:00:20,-1.3425333333333334,36.76698611111111
122,IMG_8339.JPG,2023:02:11 11:22:41,-1.2676888888888889,36.99104444444445
123,IMG_6472.JPG,2023:02:03 13:43:57,-1.3064,36.78366388888889
124,IMG_6466.JPG,2023:02:03 13:43:47,-1.3068222222222223,36.78303888888889
125,IMG_6300.JPG,2023:02:01 14:19:49,-1.2555305555555556,36.83241944444445
126,IMG_0771.JPG,2023:02:20 11:00:53,-1.3460527777777778,36.76558888888889
127,IMG_6328.JPG,2023:02:01 17:08:37,-1.2329305555555556,36.80314722222222
128,IMG_0759.JPG,2023:02:20 10:59:49,-1.3420555555555556,36.762997222222225
129,IMG_8305.JPG,2023:02:11 11:16:41,-1.264775,36.982108333333336
130,IMG_7036.JPG,2023:02:04 15:17:37,-1.3155444444444444,36.789094444444444
