panoid,lat,lon,year,month,img_path,angle,value
gzpkdTgK3C2ObZtfBt_yuA,-1.335918113811102,36.71375334020716,2017.0,12.0,g/Z/,180,0.25751927
gzu4Q5OHTZgfXcp7x630aw,-1.320240687622817,36.89724308342164,2021.0,8.0,g/Z/,180,0.48194194
h-NVEkwMA7UODCytianhbg,-1.316577417729844,36.90601071619265,2021.0,7.0,H/-/,180,0.25787333
h-f19AwVysXrVvnHpXeqJQ,-1.2538032334579,36.81662318175947,2021.0,7.0,H/-/,180,0.34569177
h0ZPQPuK4FqRjnXv2zxjoA,-1.2647706679772,36.8893564642897,2021.0,8.0,H/0/,180,0.60018605
h0fBa9lpQH50pps3vk528g,-1.392272649532655,36.75211567845109,2018.0,1.0,H/0/,180,0.691948
h0wIhpvE7zW6IQ5QroRC2g,-1.225155119498856,36.70073866066721,2021.0,8.0,H/0/,180,0.67514026
h1GRF8LH4V2v62zJ9yCeag,-1.188313413512687,36.84727765667366,2021.0,8.0,H/1/,180,0.2845206
h1Ylx-xlNNwx9JE5GcxHAg,-1.21192668466332,36.80407121263109,2018.0,2.0,H/1/,180,0.30780533
h2O1tc6ea0zXMf1Q-RAoXQ,-1.20552419171291,36.71840265086971,2021.0,12.0,H/2/,180,0.28273934
h2RXKXYcxQ9H2KcAfxDrvw,-1.26839139605942,36.92009484530171,2018.0,1.0,H/2/,180,0.37236893
h2djGuFPDubXmSFCN8DsLA,-1.27855947359797,36.85297802820294,2021.0,8.0,H/2/,180,0.3691664
h32cfwabLGNwCPqnkRhdyg,-1.195691892676221,36.93260759896607,2021.0,9.0,H/3/,180,0.31269026
h33drNf3Us0TlZfZSMHveQ,-1.208920044712078,36.87272355429985,2018.0,2.0,H/3/,180,0.43073207
h38hI38wBKAx092xKoi0fQ,-1.232377169890329,36.80315846959422,2018.0,5.0,H/3/,180,0.2652793
h3UY7ouXHkjK2e2YIXNSOg,-1.286271307690961,36.9907196753832,2021.0,8.0,H/3/,180,0.4115213
h3r9-we9FwGRMoz0HxO4NA,-1.216703409308542,36.89439511906168,2021.0,8.0,H/3/,180,0.30370447
h4f1HYCVzfzo_jxG_H__wA,-1.365703171411591,36.75210942975694,2017.0,12.0,H/4/,180,0.34072343
h4yL9wI6dHaIoLV0BqH2NQ,-1.255949693255176,36.86525273741055,2018.0,2.0,H/4/,180,0.5705327
h5CSzZJ5Q5jArpHmCTx7TA,-1.37247292151313,36.764814567941,2021.0,7.0,H/5/,180,0.3265099
h5kktIXaIecTnqSJzb_Zyw,-1.319451845815563,36.89451402579359,2021.0,8.0,H/5/,180,0.3671158
h5qQ3vUEI2gTFHqZ9w6_IA,-1.306905707562813,36.84228422440201,2021.0,7.0,H/5/,180,0.3265176
h61XUdvtBgt-8OJMr1ZqRA,-1.295731394126028,36.84543343790468,2021.0,8.0,H/6/,180,0.42308253
h6e416FuYRt78Yx958ODSQ,-1.286851377799421,36.74063931117053,2021.0,7.0,H/6/,180,0.43198523
h73kD628VmJmmEhweGoY-A,-1.226215928784328,36.72817915641826,2021.0,7.0,H/7/,180,0.29846257
h76IgNlNyprBxPKWBCJung,-1.16094893920724,36.95686122611902,2022.0,5.0,H/7/,180,0.2629031
h7j0yvqP97pLFVyhHfWttQ,-1.272980104448364,36.80096534248524,2021.0,7.0,H/7/,180,0.46759284
h7wfaerdeIlFvBQpYxgYnA,-1.35464818043626,36.64680745640015,2018.0,4.0,H/7/,180,0.29872537
h83-6E0qj86X7O6JWHKGig,-1.251917573290045,36.90407878102372,2018.0,2.0,H/8/,180,0.48622265
h83EwpNWQFWBIdZcmctTIg,-1.198889959746561,36.85069770261604,2021.0,8.0,H/8/,180,0.2867499
h84wem_wuE39kBrXaXMVSg,-1.183390692414023,36.88239841825449,2021.0,9.0,H/8/,180,0.3075205
h8Y5LKsKfYQLUnGSNf4FkA,-1.368932567949702,36.75495096910498,2021.0,7.0,H/8/,180,0.44871026
h8eGJoEvNZXuJpssFQ4Rnw,-1.306963580218098,36.82101295912314,2018.0,2.0,H/8/,180,0.2924822
h9Gd5d_zj-EeB_OoYMdaag,-1.315556772458252,36.82442683089307,2021.0,7.0,H/9/,180,0.55082893
h9GvoMR3hrhLv8jUcXd49A,-1.287557886847601,37.06578445321554,2018.0,2.0,H/9/,180,0.36267412
h9PUC2oQ7A_KZh1qRcX7eg,-1.165549782663021,36.78894044006254,2022.0,2.0,H/9/,180,0.2711877
h9cDkvMyScxdwKhwLkdt9w,-1.355912669456082,36.65486903823752,2018.0,4.0,H/9/,180,0.27686605
h9y4x6NgJEHp-J3YpDbOtA,-1.34336009890605,36.68407966722429,2018.0,4.0,H/9/,180,0.31188458
h9yIJOuhMpIwRvkD7ainPA,-1.148933460380311,36.93750222104613,2018.0,5.0,H/9/,180,0.29834014
hA4dqTISoiVKTgAXrPVIXA,-1.496870288746442,36.94295359144284,2022.0,3.0,H/a/,180,0.46867073
hAAiM7JzSNAnWccm8g136A,-1.251744354977189,36.92116503434907,2018.0,2.0,H/a/,180,0.33115253
hAoB3UDqeOrvnP-GBfa9wg,-1.318328877624245,36.88423383193261,2018.0,4.0,H/a/,180,0.2933221
hB6pvrqQtNDFx9stO3fH1w,-1.397670039353511,36.7593342951484,2022.0,2.0,H/B/,180,0.34960154
hB_nVr9zNqTCMHJwjx7f4w,-1.388649267972141,36.74995195441308,2018.0,1.0,H/B/,180,0.28145474
hBe1JZaCp9hv2VnnO4ArHg,-1.270489190632045,36.83619054534882,2018.0,2.0,H/B/,180,0.28630435
hCeglcZB685z5kqUw_aBQg,-1.269420804027946,36.84021388195186,2018.0,2.0,H/C/,180,0.2649184
hCh9pCnIsHpUIgh0N_RIMA,-1.218134770573991,36.88261164802501,2018.0,2.0,H/C/,180,0.38010836
hD70w2PVIq-Gu78wBJGANA,-1.273531228094508,36.85220317537831,2021.0,9.0,H/d/,180,0.29803
hD7ny0XbQRxYX30cD1Qw1A,-1.340440486139679,36.66701155460917,2018.0,5.0,H/d/,180,0.34992844
hDJf8PhTklczxdTFjX5_kA,-1.256461257026415,36.87647534073249,2021.0,8.0,H/d/,180,0.4122006
hDQLVDpA9LDUCvzQKuJG9Q,-1.293939918717632,36.80963147952791,2021.0,7.0,H/d/,180,0.2755034
hEYZWx8TdBWHA1jfl4jRPg,-1.245603689936647,36.94893157352023,2018.0,2.0,H/e/,180,0.2848194
hEnbqlX7pkRwoZxl4wcHlQ,-1.283063928730341,36.89601014980899,2021.0,8.0,H/e/,180,0.47809452
hEtyEeiKECswPq4KpIWm6Q,-1.257205243492127,36.82886953152325,2021.0,7.0,H/e/,180,0.38215393
hF8Kcrqt7lJYWpRlwSEuoQ,-1.361028259181629,36.65753680239031,2018.0,4.0,H/f/,180,0.3534112
hFC5PDHinPRI4f2g4JKWIw,-1.22718796535767,36.89327489166973,2021.0,9.0,H/f/,180,0.6423677
hFEEDzsmNxb5fOrux4RuPg,-1.308333142804535,36.7612502951606,2021.0,7.0,H/f/,180,0.33868328
hFFvtCmd-S7jdzo2XVf-vA,-1.312898034102408,36.81658580440236,2021.0,8.0,H/f/,180,0.35981503
hFsMyCXok8P52aqL7od1ww,-1.290219308160629,36.86019640411619,2018.0,1.0,H/f/,180,0.28997207
hFskRQk1xaPTKSRstHZIRw,-1.316812344257371,36.91208532232151,2018.0,4.0,H/f/,180,0.29732344
hFvKklWqAfcHdFwk4EkODQ,-1.328984113364429,36.85700118721753,2022.0,4.0,H/f/,180,0.30517218
hGGyBFwYZYpNxaCvpwZkIw,-1.245098622221195,36.71495954014814,2021.0,8.0,H/g/,180,0.29552138
hGqxf0mgUK_4B9E07jhoHA,-1.272024972790684,36.94672581492971,2021.0,7.0,H/g/,180,0.5219393
hH-Kb-IEpkQFh_weW5d6TA,-1.285328564458596,36.7884436675977,2022.0,5.0,H/H/,180,0.30210367
hHFdvAWacppaHHBuppheYA,-1.25633140541198,36.87904189662042,2021.0,8.0,H/H/,180,0.25019488
hHerXOr9n8EEWhTR7Xb7ug,-1.519731069183592,36.95431698922056,2018.0,2.0,H/H/,180,0.44728804
hIC_dnKL-Y9h_YALIAfOFA,-1.20453907206459,36.7757775141478,2022.0,2.0,H/i/,180,0.3106533
hJ-Tz3GPzcLXvqReQ5A96A,-1.303972755150159,36.69027572438358,2018.0,1.0,H/j/,180,0.5025465
hJ6qMumkF8nUK9_YHsSTwg,-1.35359084757011,36.74989678339373,2021.0,7.0,H/j/,180,0.2979096
hJStE2T1ZGaXQ7uLL-JQ4w,-1.311609276285883,36.89186102230526,2018.0,4.0,H/j/,180,0.36400795
hKonb1MIB329CLCWKQj--A,-1.314974862608847,36.87410766704425,2021.0,8.0,H/K/,180,0.46085235
hKpwZYCpDkKrjl393DbNhg,-1.306266929819795,36.74057064710601,2021.0,8.0,H/K/,180,0.25450474
hLELyxu-2PwecS1e5BobRw,-1.365531797773986,36.92916856204067,2018.0,4.0,H/L/,180,0.35230792
hLeaoYHAoidsjeePMykypw,-1.28073916260034,36.96410890520976,2022.0,5.0,H/L/,180,0.28822967
hMJhISFLhFZ1kZYkBeW8UQ,-1.281748100567747,36.97018828463302,2018.0,2.0,H/m/,180,0.3028419
hMaG-m44B39ZcYXyphlzeg,-1.131048396247392,36.98125033082344,2021.0,9.0,H/m/,180,0.30056754
hMbGKFDCIH64HWP4AqRCAQ,-1.286421015248502,36.79165976848194,2021.0,7.0,H/m/,180,0.2970925
hN4xpKutLFRhxO8Q_LEX8g,-1.268391656655688,36.68478221576759,2021.0,8.0,H/N/,180,0.6457598
hNOuG0JWfszRbVhE3ej7sw,-1.281168772783273,37.07250303998142,2018.0,2.0,H/N/,180,0.2684111
hNTos4QwuEYKfZ7eY2hMoQ,-1.266236767870428,36.77080160461022,2021.0,7.0,H/N/,180,0.35149518
hOtPnPVAcLodL4ITaQ-03A,-1.231365098154393,36.66943359809594,2021.0,11.0,H/O/,180,0.351816
hOvjR5EgLsSC-Ldoowvb9w,-1.263649457279783,36.79376442438048,2021.0,7.0,H/O/,180,0.29678422
hP0akZ6A_zr8eZt9hCfspw,-1.322741189589331,36.89921294423922,2022.0,5.0,H/P/,180,0.4306541
hPDokJZ7OOHhFSSYr478SQ,-1.146500601214013,36.79820124575704,2021.0,11.0,H/P/,180,0.55916584
hPLGO9gzeHig8cOx1nxrAw,-1.279644632701738,36.73602116183623,2018.0,3.0,H/P/,180,0.333965
hPV0KpVsqoojU-3vQmw8oQ,-1.294460358045944,36.76143723939054,2021.0,7.0,H/P/,180,0.380951
hPnMbPiXjqTV0jIMGt9dnQ,-1.242977095016131,36.8909919579804,2018.0,2.0,H/P/,180,0.40961903
hPo2Witru2u-nWRsBvKrGQ,-1.206273855139849,36.84507327652122,2021.0,8.0,H/P/,180,0.3237154
hQ-KyYXsq3nrxg_yBDGbQA,-1.257754694373419,36.79936367441443,2018.0,2.0,H/Q/,180,0.3286934
hQBT0IJcQRRh7To-q_zHFQ,-1.281624636901436,37.05063475428663,2018.0,2.0,H/Q/,180,0.28853062
hQLbR9fY4Y0_MZvi-GI62Q,-1.305934781507688,36.82242367179654,2021.0,8.0,H/Q/,180,0.44405454
hQe0bqQAkOoIpJasuy7fRw,-1.39758911025578,36.75929795758907,2022.0,2.0,H/Q/,180,0.47995988
hQisv9skhic8HHVQV6M6fA,-1.224489629617407,36.70473431303241,2021.0,8.0,H/Q/,180,0.2686082
hQn4xMYPG-mQmsYKXuy7VQ,-1.262148660033368,36.88856221622457,2021.0,8.0,H/Q/,180,0.29384312
hR6K6biv7BbbeklQmnhnOg,-1.344903120061234,36.87574899957626,2021.0,7.0,H/r/,180,0.708565
hRTwz_ecz_1FL3kRcGGyIw,-1.230119733980045,36.68505131718014,2021.0,10.0,H/r/,180,0.54542714
hRV5KqIwthv9ikROUK7B8Q,-1.217530135173821,36.76200497478164,2021.0,7.0,H/r/,180,0.38248566
hRfpabNDcWdfS6ViF1SCkA,-1.278169866119475,36.89432093560622,2021.0,7.0,H/r/,180,0.33858892
hRlvGXwxGMQmI9lVF652Jg,-1.253599723586989,36.99151371740754,2018.0,2.0,H/r/,180,0.50653887
hSNnPtWR1MtWUVUr0fFIGw,-1.319405350815765,36.7050006273813,2018.0,1.0,H/s/,180,0.29068813
hTLgovs9nWDKzmyev22-JQ,-1.305759966303528,36.75393106624648,2018.0,1.0,H/t/,180,0.3259651
hTP_ScOtaDjD7JK7DWSNgw,-1.282923854407585,36.81953280718217,2021.0,8.0,H/t/,180,0.27568522
hTkX4UVEZxGa7f4nsJYP3w,-1.257872517249584,36.82350998596423,2021.0,7.0,H/t/,180,0.40803877
hTpv56nec0Qq0CcKxiqD6g,-1.269118168525847,36.73513044223861,2018.0,2.0,H/t/,180,0.36367613
hU-2GFhR0PAtbGcBGWwmOg,-1.198294042474206,36.90622125187935,2018.0,2.0,H/U/,180,0.27795658
hURgE0_HVRrwTc1cWXbBWA,-1.286838883037935,36.85179041533245,2021.0,7.0,H/U/,180,0.29220435
hUUYlTsyphehFwhHy_DPjQ,-1.219978446602831,36.88421815605403,2021.0,7.0,H/U/,180,0.40250337
hUl-Bftncmbkx4-RVBoaUw,-1.273037660424649,37.03698471916796,2018.0,2.0,H/U/,180,0.40892503
hV2KgNNeS2krMs6A9Sj16A,-1.258066111106504,36.80196487817775,2017.0,12.0,H/v/,180,0.33362317
hVDPdGuO0nFST2bywl_P3g,-1.301836324418961,36.8889629522949,2018.0,4.0,H/v/,180,0.28874925
hVzTk29JiY6by849-9hItw,-1.245211648368856,36.76917824013131,2021.0,7.0,H/v/,180,0.58334464
hWTI0BBlqg3ypoTINsIH9A,-1.175003024446369,36.83440518151288,2021.0,11.0,H/w/,180,0.5144368
hWwfArBdBYmm-n3uMthEbg,-1.202353772738766,36.91827320750513,2021.0,12.0,H/w/,180,0.45717105
hXOmDbbILhv74P_G5_JBRA,-1.365547298769534,36.76661024474052,2021.0,7.0,H/x/,180,0.5559247
hXaUNl0Og5gqM88765Sr3Q,-1.152371665863314,36.95085994852638,2021.0,12.0,H/x/,180,0.27262497
hXcwbQCZK6UyVj9VfUwwWg,-1.31169709158332,36.82888439784586,2018.0,1.0,H/x/,180,0.28225708
hY50BXQd5b2oebzczUy7Sw,-1.153624463971764,36.94492443846003,2021.0,12.0,H/y/,180,0.48027787
hYj-SeNnSxhJRa3jYsxexQ,-1.231353231172679,36.80354471680823,2018.0,2.0,H/y/,180,0.61720914
hZAwwW88zuuipydH2-O4dw,-1.191730790303406,36.78620260295317,2022.0,2.0,H/Z/,180,0.6072826
hZTN41Hx_2whJZDjqq-NWQ,-1.400741223707618,36.77217686215951,2022.0,2.0,H/Z/,180,0.36021107
hZs-1PHI3MAExCMGmk9U_w,-1.352694295354577,36.67931768330546,2018.0,4.0,H/Z/,180,0.34727845
h_11EETWGW7OnZo7tYiQgQ,-1.286627073704237,37.04139734799031,2021.0,10.0,H/_/,180,0.39621252
h_LzNfyWtMZlJcYc1wvRKw,-1.263336841290321,36.80904077700717,2021.0,8.0,H/_/,180,0.26788256
ha-b3PTyord47GOvB3RnXg,-1.300268467689174,36.90763927522119,2021.0,7.0,H/a/,180,0.3333222
ha2TVIcaatIn_nXRYv7VQw,-1.300815087378162,36.7465531456945,2021.0,8.0,H/a/,180,0.3350444
haAr_pI0vhn5XxNf06SOtg,-1.355789333269551,36.65123148847755,2018.0,4.0,H/a/,180,0.5422906
haF6N97LQZAT4yA7YUM_eQ,-1.211892895825021,36.92314549092887,2021.0,9.0,H/a/,180,0.5482883
haRoOW8rq9s_gm1vw6enrw,-1.285591898342806,36.98481051511077,2018.0,2.0,H/a/,180,0.2650547
haac7Ne_aAN8b_ABdc0A5Q,-1.397876010129751,36.76322798337969,2022.0,2.0,H/a/,180,0.34014967
hbEqwt0fTetiQE3eW9QbGg,-1.212239547015455,36.93214886772385,2021.0,9.0,H/B/,180,0.31107378
hbKeaXkYRorjmXf-Qeihaw,-1.284950541925939,36.85319454543799,2021.0,8.0,H/B/,180,0.28108615
hbZQhBCJtUfuJblwQeqhHw,-1.392073777149999,36.74541463823046,2018.0,1.0,H/B/,180,0.3138187
hbrpGxn78W6KJ_oDz4TP3g,-1.300316673018559,36.77496552101324,2021.0,8.0,H/B/,180,0.6818771
hd8XZb6IGzrxtUnqTznfPw,-1.22695407374369,36.93371000213426,2021.0,9.0,H/d/,180,0.4179636
hdGfTXkzOM2WBsHSjfZEzw,-1.234829602122147,36.79576334828204,2018.0,2.0,H/d/,180,0.44921872
hdQnDq4HdLjvTRifdafANw,-1.294347290564872,36.8708683985146,2021.0,7.0,H/d/,180,0.56298417
hdQtC_5C8awjVjMjXfFajA,-1.285272410282262,36.94873173858205,2021.0,8.0,H/d/,180,0.30010363
hdUp7-L847KDiYD6_K95UA,-1.276493350156394,36.87068632804943,2018.0,2.0,H/d/,180,0.3853729
hdzu_bn40_8pAHobl7yxpA,-1.32220765103141,36.83319221980643,2021.0,7.0,H/d/,180,0.65175176
he6HfJjZl4K3jlpRsYXMWQ,-1.351927022115424,36.70895080382532,2021.0,7.0,H/e/,180,0.35972002
heThkdMM-6JcEOaTWT-SSg,-1.221634278086401,36.9196185626751,2018.0,2.0,H/e/,180,0.3485257
hegPozJMxoLr1ZurlLJ6aQ,-1.476554020052723,36.97147694283295,2022.0,3.0,H/e/,180,0.47263503
hej13SCEp_aRYcuWo--gQg,-1.306440951314009,36.76756462217869,2021.0,7.0,H/e/,180,0.47124177
hfaPKWSuL0rHc6KGgblOtg,-1.252007796325798,36.7340711208658,2021.0,8.0,H/f/,180,0.65273124
hfqdbi8exqr8kdCOpQiOJg,-1.19277111266344,36.93618663743637,2021.0,9.0,H/f/,180,0.39867628
hfsVUIzycQwc0niXhOnQcA,-1.286481120712346,36.88095971669613,2021.0,7.0,H/f/,180,0.42885605
hfurgKzRYLOzvFwlTiuPpg,-1.296337240686019,36.7912677068399,2018.0,3.0,H/f/,180,0.4612911
hfyGLaLPL4e43d3uN7h6TQ,-1.201421428965368,36.80438367396834,2018.0,2.0,H/f/,180,0.27223054
hg9sojOlOmGWHyskPshPIA,-1.380429697011113,36.75881076949641,2017.0,12.0,H/g/,180,0.6724601
hgCQUOcEj7hVIZuTZs_1qA,-1.234089754821316,36.93413066778866,2021.0,9.0,H/g/,180,0.41636264
hgQgPw9JFnqzxftzqeNILQ,-1.208714174130688,36.89895725755032,2018.0,2.0,H/g/,180,0.50349456
hgWvlem2iRQHRXF72WBUcg,-1.260063756947726,36.8690741885224,2021.0,8.0,H/g/,180,0.45653138
hgYdiSrerzXffEPF078qTA,-1.235399428090355,36.74642544888327,2018.0,2.0,H/g/,180,0.3249432
hh2JC2GesKzDrgayDuZl-g,-1.308634469408732,36.78550306788429,2018.0,1.0,H/H/,180,0.32763228
hhznSFmG8k0LwdcEpckL1g,-1.3687306277387,36.7238727042109,2021.0,7.0,H/H/,180,0.53573847
hj1TGKNrKIFArB6Q4ddIZw,-1.372634031632259,36.75689536414591,2021.0,7.0,H/j/,180,0.3390184
hjEQ_STir0AUfMnISk924Q,-1.259046778125106,36.72094311471838,2017.0,12.0,H/j/,180,0.52155185
hjGrredhTH1pRNpmhA-h_g,-1.25311587362677,36.83736411990756,2018.0,1.0,H/j/,180,0.60215193
hjJYD472kkPHbysgri5btQ,-1.293786938907146,36.88131026378028,2021.0,7.0,H/j/,180,0.3639187
hjn7dIINZ6gvA5uC6Dj1qQ,-1.247175370155229,36.87317863492612,2021.0,7.0,H/j/,180,0.26336968
hjoV0gGBCG5T1LfepL0BsQ,-1.234374647098413,36.72416773774928,2021.0,10.0,H/j/,180,0.4355607
hkNi2J3HCjJL7uUbWTFUSw,-1.308038725721337,36.81356671938973,2018.0,3.0,H/K/,180,0.3703301
hkNukK9rowWqzAjDfVSE2w,-1.3177076195457,36.8179172481282,2021.0,8.0,H/K/,180,0.3695424
hkQy5y0IJ5gz9ZZdOVkejw,-1.257866285873936,36.93489604507485,2021.0,8.0,H/K/,180,0.45234242
hkfEz546QIDSe9zeGej4nA,-1.295733965835484,36.87658631458853,2021.0,7.0,H/K/,180,0.25141215
hkv-Hil3ooh1H2lS9I5hxA,-1.264963215367925,36.6925560570478,2017.0,12.0,H/K/,180,0.25998092
hlZ1N3gmlyLoG1f9uWLKYQ,-1.190664107964648,36.89700445801927,2018.0,2.0,H/L/,180,0.2926749
hlpWZpmtUAlY0KJezg-FhA,-1.199028007736042,36.84705299274831,2021.0,8.0,H/L/,180,0.4019901
hlyZGMgvtfglzlBofRgWCw,-1.294002080113992,36.90287427009584,2018.0,4.0,H/L/,180,0.44421887
hmCiTZm98BrolKVgCaW-sw,-1.254623735458047,36.94061446921406,2021.0,8.0,H/m/,180,0.36385995
hmiMjsOFJQRjRVmlMu_coQ,-1.324952967284935,36.79491393959294,2022.0,5.0,H/m/,180,0.44862264
hmtHM1KzouPSps9ttNaS7g,-1.177416068776342,36.94218961050706,2021.0,7.0,H/m/,180,0.29243997
hmwTX31kH6y9m5wRxLUJiA,-1.204221572371349,36.77468310082619,2022.0,2.0,H/m/,180,0.59337795
hnYiwRjr7R3tIwmJIeoIwQ,-1.267762611029016,36.72042960008108,2017.0,12.0,H/N/,180,0.4157909
hnvEgUtqT8ffpc00sRLRCw,-1.163625460640256,36.80194269380843,2018.0,5.0,H/N/,180,0.46391955
hoj1Xj0aY4zD4MUJQ3eigQ,-1.373028539498898,36.671915812691,2018.0,5.0,H/O/,180,0.36366165
hotwmcBv-Day8zmx1Yq3gQ,-1.146771142513535,36.96012137683484,2021.0,11.0,H/O/,180,0.38380134
houAb-I-ag4EvtWLvluPww,-1.152794397568106,36.95057172459617,2021.0,12.0,H/O/,180,0.31533125
hoyLZLEKE_V3y9pi9kStLg,-1.322609646952796,36.70758136725999,2018.0,1.0,H/O/,180,0.39509493
hpgsPEPuDcEeFPxaQGNZkw,-1.27281594887344,36.84909662094758,2021.0,9.0,H/P/,180,0.29274085
hpkVf7x7s4Xsb_xpkA7Ing,-1.153059570964467,36.94531765024477,2021.0,12.0,H/P/,180,0.5187447
hq1ibd_GdNIwM7vZwLXVZQ,-1.254926483004576,36.98317441081973,2018.0,2.0,H/Q/,180,0.30561623
hqO9K2lwWzBRrTfm5W5ppA,-1.290000080019583,36.77062561648962,2021.0,7.0,H/Q/,180,0.340392
hqcdfDiic8qI5snP0LsPrA,-1.36206710189157,36.92594041694383,2018.0,4.0,H/Q/,180,0.33687276
hqkq8zA4K-hikr2ko7rgWQ,-1.312672551042466,36.87714815820489,2018.0,1.0,H/Q/,180,0.3883758
hr9xCHkSW1M8_M1HwtM8mA,-1.269415371365995,36.99667916403568,2018.0,2.0,H/r/,180,0.48088235
hr_GjyHHA_7wg829DmCJzQ,-1.290540366414495,36.7286306042938,2018.0,1.0,H/r/,180,0.32147706
hryzXqmGYN3ltwmXhizxaw,-1.16447907170542,36.83267036664578,2022.0,2.0,H/r/,180,0.36982647
hs--SsAZZybD1qvQguzoeg,-1.220827019326573,36.89045713774182,2021.0,9.0,H/s/,180,0.42338747
hs2whxmXjzzwl6u1lLTZtQ,-1.328936367769307,36.83506138309833,2021.0,9.0,H/s/,180,0.6393078
hsRt0P36oacYKY78FVQPBQ,-1.252013166853557,36.75239358036917,2021.0,7.0,H/s/,180,0.2886335
hseoL51Su4Kc76jxbJH0qw,-1.257365662658167,36.85396199825438,2021.0,12.0,H/s/,180,0.3447999
hsz2qZhlWUEEtkYyqwtJ4A,-1.394721312765063,36.76659610572309,2018.0,2.0,H/s/,180,0.26056153
hu9WFjYLewpCscKXugFX2Q,-1.329722897394776,36.89077875252724,2021.0,10.0,H/U/,180,0.3063675
huA73uFHmR4ycfq6pX_iqg,-1.294416182624947,36.79691620138831,2017.0,12.0,H/U/,180,0.59742177
hurNXd2VQelnotuqozOObA,-1.341041779665389,36.79223981386936,2018.0,10.0,H/U/,180,0.4495687
hvLPhKFS9xlHHywYUpe6XA,-1.378607994499348,36.92859333661821,2021.0,8.0,H/v/,180,0.31274864
hvcEOAxpt8ueW_i0mQGZ4g,-1.22861508683407,36.96842019547914,2022.0,2.0,H/v/,180,0.47794056
hvrPqsRNX4uL_WCzT8Zd7w,-1.270846932037767,36.80776364393813,2018.0,3.0,H/v/,180,0.3599515
hvrlobmbTAgK0SkzSHLQ7A,-1.488601899555118,36.958809315449,2022.0,3.0,H/v/,180,0.3142316
hwJVkELVt7u-CevqoplrWg,-1.292806377728713,36.88816394001642,2018.0,1.0,H/w/,180,0.49504706
hwV86UBJuDySfE7OZTT8Fw,-1.154958492844026,36.83856756877861,2021.0,12.0,H/w/,180,0.25777954
hwWV78luMQxIxSAowCJNqw,-1.267902719012205,36.65104426714891,2021.0,8.0,H/w/,180,0.4754902
hxMlehLOpQPRhgF4u3X31w,-1.248561107059216,36.94858397353731,2018.0,2.0,H/x/,180,0.26968026
hx_CXHrvx3vgaewB7tl4UQ,-1.251463423298318,36.78747180829567,2021.0,7.0,H/x/,180,0.2998133
hxoubmC7p0Wk1qXJGpU-4A,-1.218297653035557,36.90254786720464,2018.0,2.0,H/x/,180,0.52608097
hy16ZUKoqqqrnF5PvENkUg,-1.265464698499476,36.98971557560269,2018.0,2.0,H/y/,180,0.3279673
hyJ1J_g5g2rvhxZ5QObVQA,-1.477118747645161,36.96564091025421,2021.0,9.0,H/y/,180,0.45789245
hyMFt-ExVFCK17FZYjD8sA,-1.251864684304858,36.95301589310534,2021.0,8.0,H/y/,180,0.31690773
hylUlZ8Wp1ufhmHuOTRtFA,-1.301440373492409,36.68103650300879,2021.0,8.0,H/y/,180,0.56241405
hym8vZpoYl6CvnjpqxTPkA,-1.305302358924547,36.86161482316559,2018.0,1.0,H/y/,180,0.6980285
hymGC2RIZkyo072RssosRg,-1.289417643499091,36.75603909667187,2018.0,2.0,H/y/,180,0.4335
hyoVPOhr8vIK7H_XKzeb3A,-1.251799003706941,36.87110883262684,2021.0,8.0,H/y/,180,0.39002478
hysT1IKiVql5kH16GRjvAQ,-1.309993110140758,36.89929787206628,2021.0,8.0,H/y/,180,0.59224695
hzD2fpW2abQTXiP44G_42g,-1.264092877003024,36.80889084133202,2021.0,8.0,H/Z/,180,0.55957997
hzS_k-Fyo0yKvzzVs-F_1A,-1.25208407633595,36.86480425739599,2021.0,7.0,H/Z/,180,0.4869274
hze38NgqlMSBBaYpGgdT7g,-1.319170526254714,36.89708003375504,2021.0,10.0,H/Z/,180,0.57642066
i-9CNh8ktIPRQWfLBhZ-Og,-1.277480868409937,36.83040542857767,2021.0,8.0,i/-/,180,0.33142546
i05sKr0i8UzDSvzPqyeOrw,-1.270106086595321,36.93618491513075,2018.0,2.0,i/0/,180,0.43864956
i0BDMxXjkqXH5wDUuLIRWA,-1.210974516475216,36.8869488272445,2021.0,11.0,i/0/,180,0.32380155
i0EfOL4X-kIracyCrTRElQ,-1.336248827666207,36.71190398209819,2017.0,12.0,i/0/,180,0.25413242
i0SVokZODRYDQPAHyb03PA,-1.280318158154196,36.82879561053763,2018.0,2.0,i/0/,180,0.28907827
i0e9KxDHz9JSE1__ikX02g,-1.184514412216338,36.90335821017257,2018.0,2.0,i/0/,180,0.43919975
i0esFvWZTDD60N_R6xwZqw,-1.366555017880912,36.65641413850096,2018.0,4.0,i/0/,180,0.2896395
i0l8SFfGtpoymETAR6PXhw,-1.276474241709183,36.77471186893875,2021.0,8.0,i/0/,180,0.41689414
i118RcvSoGoD5HVKRob6VQ,-1.209662888807052,36.69534416915938,2018.0,5.0,i/1/,180,0.2820074
i1CIz1K5SwjYpQYYPI3rnQ,-1.356631742067843,36.93059655828926,2021.0,8.0,i/1/,180,0.26620412
i28etcMorQEVf-1DT5nSHQ,-1.387862330000017,36.7649240656846,2018.0,1.0,i/2/,180,0.3771173
