panoid,lat,lon,year,month,ang_0,ang_90,ang_180,ang_270,img_path
FQa_25m1a9ADTCXVlTm79Q,-1.343495960069433,36.85849547390472,2018.0,10.0,0.0,0.0,0.0,0.0,f/Q/
FQc9k2R53BrLziZix8NC1w,-1.207036538638647,36.954904393571,2021.0,9.0,0.0,0.0,0.0,0.0,f/Q/
FQh9O27utkbcflTmP58oDg,-1.257645684382684,36.89012230891115,2018.0,2.0,0.0,0.0,0.0,0.28267986,f/Q/
FQlrkCwuDfc2grEjNhal2Q,-1.297866171882589,37.00834137572041,2018.0,2.0,0.0,0.0,0.0,0.0,f/Q/
FQmpk4G9HmI31m_EcIUD8A,-1.365651421071934,36.75251148282099,2017.0,12.0,0.0,0.0,0.36325064,0.45169848,f/Q/
FQpX_AmGUaKruWOws5-iBQ,-1.199330145272091,36.90704312293861,2018.0,2.0,0.0,0.0,0.0,0.0,f/Q/
FQtXO-OdQN6z6KonVRj5WQ,-1.324208843017707,36.67380970406899,2018.0,5.0,0.0,0.0,0.0,0.0,f/Q/
FQtYMkELjVk7U-wimavkXw,-1.292143700390243,37.0304961230966,2018.0,2.0,0.0,0.0,0.0,0.0,f/Q/
FQwHlE_6JULZ5fKiIFTAqQ,-1.157471850060421,36.93878538642829,2021.0,12.0,0.0,0.0,0.0,0.27490735,f/Q/
FQx7Rrix5iRhSqC5Nwor5Q,-1.270803588036545,36.97699578247552,2021.0,7.0,0.0,0.0,0.0,0.0,f/Q/
FR0bjFAGAGBZUSADoXUWtQ,-1.219475413283164,36.82889039365468,2018.0,1.0,0.0,0.0,0.0,0.0,f/r/
FR1HF5kz1eY5yRN4joDyMw,-1.197554465798848,36.90202305951296,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
FR1I_X_GtW1vVTDnkNLItQ,-1.205526566836232,36.92315393993108,2021.0,9.0,0.0,0.0,0.0,0.0,f/r/
FR9kXj4kq9k4QCdVrjDQ9g,-1.313862935842882,36.88182028176902,2018.0,4.0,0.0,0.0,0.0,0.0,f/r/
FRDmcQVNRaMQloZBbdBVvQ,-1.263800725643879,36.75177125951064,2018.0,2.0,0.0,0.0,0.0,0.0,f/r/
FREbiM8IOpTJl5MKE7Gy1Q,-1.43917675340998,36.96756679515079,2021.0,9.0,0.0,0.5083583,0.0,0.0,f/r/
FRGJvt4i1C56GkCMGXckEw,-1.274514324981724,36.82943477821136,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FRGojS1lk3AEKksjwRUfGA,-1.285310599361925,36.8886465818947,2021.0,8.0,0.31301537,0.0,0.0,0.0,f/r/
FROZw2XwY2H-C0WRWw-6KQ,-1.16523292022453,36.96165543311987,2018.0,5.0,0.26168472,0.0,0.0,0.63145536,f/r/
FRQa8W49-i4rz9hRYW9T4w,-1.258066635873277,36.85499423308037,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
FRQqTBKOCRs1nWRgH7UmRQ,-1.328252674838204,36.85262833140784,2018.0,6.0,0.0,0.0,0.0,0.0,f/r/
FRTzwhYsH2fvoV0NoUQzug,-1.366146040791774,36.6572317905157,2018.0,5.0,0.0,0.0,0.31190428,0.0,f/r/
FRZgBtG-1AsCADwsyJJGCA,-1.29086058061795,37.0541025423255,2018.0,2.0,0.0,0.0,0.0,0.0,f/r/
FRanvcUUdUABp-R8avlpwA,-1.373139578816907,36.91138607905683,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FRb5g3GIkqP65pgrTmymlw,-1.286816337030346,36.74345209847635,2018.0,2.0,0.36875093,0.0,0.0,0.0,f/r/
FRcdQHTmmZlEaZThDpUVkg,-1.358460896517713,36.67675867950069,2018.0,4.0,0.0,0.0,0.0,0.0,f/r/
FRcn0ci5RfPfm1IsSaSYFA,-1.286232852828515,36.7933037586834,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
FReWjqbX8E3ZW1Cs9pdv-Q,-1.23134206927111,36.67620946944219,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FRfF4KNDQ7so4Y1eH_DqyA,-1.294474663783825,36.8430642728998,2021.0,9.0,0.65843874,0.527697,0.0,0.71870816,f/r/
FRhCvfOHHu9idV90uf2Bww,-1.330708363904483,36.71426023777136,2017.0,12.0,0.0,0.0,0.0,0.0,f/r/
FRjDh38Z775aa0eX9p4kog,-1.208324372463387,36.93289671381929,2021.0,9.0,0.0,0.0,0.0,0.0,f/r/
FRjkjA54hI1vUa_BoK2PZA,-1.32390835570678,36.83378092224465,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
FRkOLmqnJrllnSKoDedUhQ,-1.268121212356191,36.80488691223504,2021.0,7.0,0.0,0.0,0.0,0.0,f/r/
FRl3AIvyFkxM5i89r1_s0Q,-1.396921874141243,36.75187913212235,2018.0,7.0,0.0,0.35223195,0.0,0.32154956,f/r/
FRl6JiVBRuL5xrwdiXS12w,-1.232794578556565,36.66209553176974,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FRli5qoDkFIjlOiv7ku4PA,-1.284294345706475,37.01557804556934,2018.0,2.0,0.0,0.0,0.0,0.0,f/r/
FRlvdVYgTmVcxUwq4cc3og,-1.282306605912759,37.06165462341166,2021.0,10.0,0.0,0.0,0.0,0.0,f/r/
FRoAZE-ZfpT8el4If5yDTg,-1.207519501662135,36.87077038588556,2018.0,2.0,0.0,0.0,0.0,0.0,f/r/
FRpYE2j1Ot_Ae9Nqx2S_Bw,-1.273444602019455,37.03556093220391,2018.0,2.0,0.0,0.0,0.0,0.0,f/r/
FRtfNcppGGt6SWG9DChevQ,-1.254889993339928,36.94395775992359,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FRvE9tOCUS34EYg2mWdYOQ,-1.312088386578793,36.84969324327258,2021.0,8.0,0.25499165,0.0,0.38807034,0.0,f/r/
FRw8FkMWTBL1uZhdfbR5Tw,-1.25701691749344,36.94861619979061,2021.0,8.0,0.0,0.0,0.0,0.0,f/r/
FS2aRpW-34nBR2nP0TXApg,-1.2634037123209,36.87925587483137,2022.0,6.0,0.0,0.0,0.0,0.0,f/s/
FS3QyB6cQ8PeVlebP6hVIA,-1.188156944095611,36.73088525298131,2022.0,2.0,0.0,0.0,0.0,0.0,f/s/
FS6jqhx31plFkuaCvFCvHw,-1.224591297403113,36.92635128414687,2021.0,9.0,0.0,0.0,0.0,0.0,f/s/
FSBtd4Q9uHIDJ-k6kWI33A,-1.536884559237522,36.94186141444492,2021.0,9.0,0.0,0.0,0.0,0.0,f/s/
FSIKAQSG0gfvekr2a-Pu9Q,-1.260784329510229,37.00617108673096,2018.0,2.0,0.0,0.0,0.0,0.0,f/s/
FSL0UeiyYawtak0AfBuGwg,-1.254946621816424,36.6882026939567,2017.0,12.0,0.0,0.0,0.0,0.0,f/s/
FSMNfYkYGjzcS5cSK1Yh7A,-1.319211677715172,36.8475166076846,2021.0,7.0,0.0,0.33268112,0.0,0.33267462,f/s/
FSPIeqgeMljjZaTQIQTNvw,-1.144822366644602,36.93747901134125,2018.0,5.0,0.0,0.0,0.0,0.0,f/s/
FSRQXPIlvD0q4C7o4b9gPA,-1.279051186965287,37.00988056370033,2018.0,2.0,0.0,0.0,0.0,0.0,f/s/
FST0oIOqKmxMWfDNsochQQ,-1.26071806224067,36.79235357526151,2018.0,3.0,0.0,0.0,0.0,0.0,f/s/
FSVTEklCBxGjBCjSkpFDGg,-1.300164574818996,36.77780174574193,2018.0,3.0,0.0,0.27556133,0.0,0.0,f/s/
FSVW7YXvYd5DeBFr8SeVtA,-1.279452442914182,37.02536379158596,2018.0,2.0,0.0,0.2506823,0.0,0.0,f/s/
FSWQ-MFv0B1oSLOzXolG9A,-1.325693332298561,36.87663983150659,2018.0,4.0,0.0,0.0,0.0,0.0,f/s/
FS_H70nFp79Q-Er0-KggMQ,-1.200971737869136,36.89675319480761,2021.0,9.0,0.0,0.0,0.0,0.0,f/s/
FSdujtEe9H0hMAI7Rfacyw,-1.260634663337781,36.85980331075665,2018.0,2.0,0.0,0.0,0.0,0.0,f/s/
FSiJGrWksoKZOCjE-lYNog,-1.262334146204666,36.68530947257604,2021.0,8.0,0.27242616,0.25904062,0.0,0.29835176,f/s/
FSiPaDbIAvOCyscif1pN2w,-1.220595164675916,36.97769735002651,2022.0,2.0,0.0,0.3690568,0.0,0.0,f/s/
FSk0Wh9Ltf2btK0q9LZ07Q,-1.349892329872632,36.93498486834607,2021.0,8.0,0.0,0.0,0.0,0.0,f/s/
FSkkPeZ8_B74rBFFuXsZUg,-1.278241332906787,37.03455040657431,2021.0,10.0,0.0,0.0,0.33855402,0.0,f/s/
FSnDINHfvIeP3gQHJZzuTQ,-1.321320437025925,36.79127452746474,2021.0,7.0,0.0,0.0,0.0,0.0,f/s/
FSqN08z5eCWTmTxNE3HUAQ,-1.303074650855306,36.82996757797553,2021.0,7.0,0.0,0.0,0.0,0.0,f/s/
FSsb8muxv-HW90IU76vUpA,-1.194367961712275,36.73220392838495,2021.0,12.0,0.0,0.0,0.0,0.0,f/s/
FSxs3a979xZ_nKU0p5HH6w,-1.170933788995118,36.81955137189999,2021.0,11.0,0.0,0.0,0.0,0.2902499,f/s/
FSxsJWRhKGtJ55q67S_pPQ,-1.358459124652216,36.92860818278955,2018.0,4.0,0.48517877,0.0,0.0,0.0,f/s/
FSzkZgAqewy1Uydv8pEKeg,-1.234469367043401,36.88293419996646,2018.0,2.0,0.48581025,0.0,0.0,0.0,f/s/
FT-zLmL2UTNoOz38LvpINw,-1.309894466276858,36.72835458729954,2021.0,7.0,0.0,0.0,0.0,0.0,f/t/
FT3sOKeVazn9qsgTOlleUw,-1.357102877146899,36.66930395799801,2018.0,4.0,0.32002077,0.0,0.0,0.250579,f/t/
FT46zUUMW0eSCEePavSxmg,-1.234006047689072,36.86914421089777,2021.0,7.0,0.0,0.37314218,0.0,0.4220725,f/t/
FT8pBZbsuF5H2IDTyOTIOg,-1.270770127503335,37.01706571446654,2018.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTACbo81oRWPrsfj1JwF9A,-1.26562362499546,36.90467553173738,2021.0,7.0,0.0,0.0,0.0,0.0,f/t/
FTBrKIRG1vngNQtzIAZXTg,-1.279530235962583,37.04713707469569,2021.0,10.0,0.0,0.0,0.0,0.0,f/t/
FTRbP65NUIB2IUt9ie7kzw,-1.245497757811633,36.94772460154691,2018.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTUGISbGIpGp15NLLJLfxA,-1.207056184271013,36.90031552134346,2021.0,9.0,0.45384178,0.0,0.0,0.0,f/t/
FTanMQm1_N2H7pA6IotrOA,-1.265877819628187,36.9162900761583,2021.0,8.0,0.0,0.0,0.0,0.0,f/t/
FTbKBL3V_2DGiDvByraBlA,-1.369769423405343,36.84881981065007,2018.0,10.0,0.0,0.0,0.0,0.0,f/t/
FTd4UlR5eW3fIwfUaQ9smg,-1.225484957567854,36.93528660421261,2022.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTdKxI8Z6aehdot7KMR6Fg,-1.288282181250992,36.84316215817945,2018.0,1.0,0.0,0.0,0.0,0.0,f/t/
FTfl_jl0G_BcgV-EzlW92w,-1.262903639229469,36.80476334188258,2017.0,12.0,0.0,0.0,0.31323555,0.0,f/t/
FTfntAUUoCaGyPaL6tolQw,-1.154112781638588,36.63618395096294,2021.0,10.0,0.0,0.0,0.0,0.0,f/t/
FTiMTMYF433Br-c4TzZnJw,-1.242429518785463,36.72131391564972,2021.0,8.0,0.0,0.0,0.0,0.0,f/t/
FTiOLnnPBz0iyNtWFKSJnA,-1.293469285957435,36.89276864602464,2021.0,7.0,0.0,0.0,0.0,0.0,f/t/
FTl04eSV-n3bHImkVtihnA,-1.260508094246464,36.92382181816949,2018.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTn3zOfDllnGTJMwoNqXqQ,-1.215854496800087,36.89106630892823,2021.0,9.0,0.0,0.4538421,0.463588,0.0,f/t/
FTnkSJRvwNyMyYLCd5UaLA,-1.283248789419535,36.94780709513584,2021.0,8.0,0.0,0.0,0.0,0.0,f/t/
FTs71Om8xOgd0LDYwwle1w,-1.326291649362699,36.87399693569991,2021.0,8.0,0.0,0.0,0.0,0.0,f/t/
FTtFwqdJr6bcAFG1HcGfdw,-1.263287689688033,36.93139363220079,2018.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTvn3vtC5fb1VSO9hRyXRw,-1.297425643150106,37.05160591539274,2018.0,2.0,0.0,0.0,0.0,0.0,f/t/
FTxUePj0n-LsK8LxI6xw0g,-1.251284552344494,36.94325890276189,2021.0,8.0,0.0,0.0,0.0,0.0,f/t/
FU2DKL7K-1xMwK9q3RVMbg,-1.186685411452981,36.90664798272575,2022.0,1.0,0.0,0.250879,0.0,0.0,f/U/
FU3V1DYVqQtnobqNo3pcEQ,-1.271570128031094,36.88102225881774,2018.0,2.0,0.0,0.0,0.47691226,0.0,f/U/
FU467WzHMR8uafi6Ac4wwA,-1.286687154943883,36.98753735604994,2018.0,2.0,0.44885653,0.4840569,0.26952314,0.0,f/U/
FU9JpHdOV_hg3ZHOQL5sHQ,-1.206674761307477,36.87442656253437,2018.0,2.0,0.0,0.0,0.0,0.0,f/U/
FUBebDHu1B3Meyur2pTd6Q,-1.147087608558163,36.95897247377385,2018.0,5.0,0.0,0.439134,0.0,0.0,f/U/
FUCTIx9AveddXuF7QLyCRw,-1.250429376065758,36.77041880319883,2021.0,7.0,0.31358808,0.0,0.5411892,0.0,f/U/
FUF2I17Ng43xOGNmfpMThA,-1.162754895071836,36.96674478331671,2022.0,5.0,0.0,0.0,0.0,0.0,f/U/
FUFvbPXypgKyBfVdqlgbEQ,-1.367904517326631,36.92648039227122,2018.0,4.0,0.0,0.0,0.26470914,0.0,f/U/
FUN_wOWW4sL4ATgJ6X7OZA,-1.306872884849346,36.90122714325169,2021.0,8.0,0.0,0.0,0.0,0.0,f/U/
FUQNafwKJrDfsrkVs2Bazw,-1.230931325787287,36.89491366260524,2021.0,9.0,0.36153984,0.2959377,0.37201884,0.0,f/U/
FUR3BVHoo67o88NErklUyA,-1.268858026518081,37.08159660639669,2018.0,2.0,0.0,0.0,0.0,0.0,f/U/
FUV9PhXBL_DABA7yZvdOAw,-1.348590449122714,36.74875528497405,2021.0,7.0,0.0,0.0,0.0,0.0,f/U/
FUXKZclhjsiOshwwy1nMvA,-1.403324632862408,36.74598890995956,2022.0,2.0,0.0,0.0,0.0,0.0,f/U/
FUY_dg7l4VWae1ZAxhgcUg,-1.160326161931994,36.94565501525163,2021.0,12.0,0.0,0.0,0.0,0.0,f/U/
FUZt_Xn2KA5yQ4yhk50-Vg,-1.26216994090997,37.02047898826057,2018.0,2.0,0.0,0.0,0.0,0.0,f/U/
FU_J2dxe866LNf4YLQWq8Q,-1.40063570500743,36.76230166535189,2022.0,2.0,0.0,0.0,0.0,0.0,f/U/
FUb7MhVm20bbgFSxF1fjEw,-1.282871451922154,36.8070757328801,2021.0,9.0,0.0,0.0,0.0,0.0,f/U/
FUfFJOtzuXBXvG-W9H4k9A,-1.316788662993715,36.71779781273265,2021.0,7.0,0.0,0.0,0.0,0.0,f/U/
FUgSJb1CFHLL6InN0DzbZg,-1.357875149915001,36.93059655828926,2018.0,4.0,0.0,0.0,0.0,0.0,f/U/
FUkVPHLziz8c2zRAAshZIw,-1.296743452048325,36.86373185121482,2021.0,7.0,0.38936794,0.0,0.0,0.0,f/U/
FUmzcuKw5R-p7_cJ5o-yMg,-1.183401967415685,36.88180025538111,2021.0,9.0,0.0,0.0,0.0,0.0,f/U/
FUoao0Wsz_7tWL57LqLmAg,-1.253576565359061,36.93337766717737,2021.0,10.0,0.0,0.0,0.0,0.37687707,f/U/
FUpyOc2ThXZd6P-Cp1-Riw,-1.24621359448516,36.92053872217373,2018.0,2.0,0.0,0.0,0.0,0.0,f/U/
FUqFl_ppoSBQWndlZNwCYg,-1.239380373084944,36.76531059471402,2021.0,8.0,0.0,0.0,0.0,0.0,f/U/
FUt14qFWyYXXK7MFORhgVg,-1.256007543877467,36.69592713832442,2021.0,11.0,0.0,0.0,0.0,0.0,f/U/
FUtOmVLiU8cCGZ2S4PpkmA,-1.199584975396279,36.92568072209129,2018.0,2.0,0.28457206,0.0,0.0,0.0,f/U/
FUuB3vlu2nyGZmK-noGaDg,-1.28570502637808,36.88192591266743,2018.0,4.0,0.35031757,0.0,0.34539804,0.0,f/U/
FUv61lZX1v4UHIJEoQ3O7g,-1.171669994692104,36.83912395398342,2021.0,11.0,0.0,0.47714555,0.0,0.0,f/U/
FV1ygLVCKeOrQnT7_vuxvw,-1.201013647069061,36.89773493814897,2021.0,9.0,0.0,0.0,0.0,0.0,f/v/
FV6tqBYmXIlMQTtr_Q5G2Q,-1.261026018755006,36.7798061966505,2021.0,11.0,0.0,0.0,0.39205483,0.30772918,f/v/
FV7naBvRKtTIXlbanScnAw,-1.204317917735063,36.77868924058331,2021.0,9.0,0.0,0.0,0.0,0.0,f/v/
FV8STzo-acqZPB7N_kjCEQ,-1.175048308794113,36.84833691814497,2021.0,11.0,0.0,0.0,0.0,0.0,f/v/
FV9SZjihpWbAH9oGsTM2OA,-1.264068964718017,37.09183962276367,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FV9hoB_EoEnq6wApF7pZzg,-1.143985819630976,36.95588019263074,2018.0,5.0,0.0,0.0,0.0,0.0,f/v/
FVBi885jOFJTDuQTYvXozA,-1.282564104784154,37.06289917251561,2021.0,10.0,0.0,0.40074113,0.0,0.0,f/v/
FVHBF9Yx0IxxuXGBbcMg3A,-1.218937642236275,36.74625943447749,2021.0,8.0,0.0,0.0,0.0,0.0,f/v/
FVIailvS4HJLatRFJZSDCg,-1.303079455849371,36.74493977530366,2018.0,1.0,0.0,0.0,0.0,0.0,f/v/
FVJeaf-j4w-lDjneirt0RA,-1.264262860595712,37.03079123937743,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FVKAVQ_gES0HdqV14bg50Q,-1.296201690071169,36.68302323966339,2021.0,7.0,0.36691332,0.0,0.0,0.0,f/v/
FVMp0-De5yfKe1zQGongyw,-1.273799530354022,36.74186119196687,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FVQCs4cQS6_f_G9ptjcOSA,-1.296824288469847,36.91175772977397,2021.0,7.0,0.0,0.0,0.0,0.0,f/v/
FVRwSK2hZoZ9QhEtRAOE4Q,-1.485130213655038,36.95937848225619,2022.0,3.0,0.0,0.0,0.0,0.0,f/v/
FVS5ZoSE8V3XpPnPvBMYUw,-1.204918588125061,36.83442275695059,2021.0,8.0,0.0,0.2510821,0.0,0.27332762,f/v/
FVYCRHLUYjLIhNUOMyjdwQ,-1.327576690066998,36.85128289876563,2021.0,10.0,0.0,0.0,0.0,0.0,f/v/
FVYD4QhsJWajTJWy302J4w,-1.239732025164318,36.69088457147868,2021.0,10.0,0.40111804,0.0,0.0,0.0,f/v/
FVYsKAPPa_GFzXbX8bpcyA,-1.254671394718119,36.69246809371995,2021.0,10.0,0.0,0.0,0.0,0.0,f/v/
FV_dX4M87hlZf_Yj6TuefA,-1.261909584112386,36.79746640919279,2017.0,12.0,0.5622089,0.0,0.55517095,0.0,f/v/
FVb-TZugLxdEJWqjEwZ_YQ,-1.266518986103141,36.83634757054295,2018.0,2.0,0.0,0.42020178,0.0,0.0,f/v/
FVbIRyd8wzN7RnqbPXDqaw,-1.289353289866156,36.71765328587794,2021.0,7.0,0.0,0.0,0.0,0.0,f/v/
FVc7XOMpoeQd6vPDNzRhzw,-1.277932344452033,37.01788609445793,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FVilcmdSFYJ4CRw-BIXGFQ,-1.308580060818543,36.72788372757507,2021.0,8.0,0.0,0.0,0.0,0.0,f/v/
FVjmMsdDGu_6GYNjZtUVrg,-1.173416636193659,36.76866884044048,2022.0,2.0,0.0,0.0,0.0,0.0,f/v/
FVnrxdoGwUEDNwbDU8Gm6Q,-1.260925331950132,36.79643221891623,2018.0,3.0,0.0,0.25754544,0.5233409,0.0,f/v/
FVpZA_YDcXqn4m22CXmEkw,-1.488387693679634,36.95929329609149,2022.0,3.0,0.0,0.0,0.0,0.0,f/v/
FVqUZwv-oHz0ha3PTCh1QA,-1.240228870993632,36.92626212230431,2022.0,2.0,0.4714355,0.29098737,0.0,0.36489046,f/v/
FVsbRSl8Ahc2T4w86S7FHA,-1.315891048809491,36.8950882876176,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FVveYL17v_hB-TJBfWokcQ,-1.199991967657412,36.9002761350833,2021.0,7.0,0.0,0.0,0.30174038,0.0,f/v/
FVxIZPxJg1Zr8pUQBSJPCw,-1.284315288343417,36.87350336245382,2021.0,7.0,0.0,0.0,0.0,0.0,f/v/
FVxb5GsIi967ExADucv1Bg,-1.291495467905156,36.98049338918092,2018.0,2.0,0.0,0.0,0.0,0.0,f/v/
FW2ft8Y5oPntvkVUakHQCw,-1.39910897991207,36.76722364532888,2022.0,2.0,0.0,0.0,0.0,0.0,f/w/
FW4wzkvBnmRdKCddCGJx9g,-1.184860184570312,36.64635707683934,2021.0,11.0,0.0,0.0,0.0,0.0,f/w/
FWA7Bzl9ZFQc0wtsRk3vag,-1.227879833096293,36.67831386109921,2021.0,8.0,0.0,0.0,0.0,0.0,f/w/
FWA7HcWa8DHRmmd7TxdzBw,-1.324071479668299,36.78247498766972,2017.0,12.0,0.0,0.29675514,0.0,0.0,f/w/
FWC3aBWFcQVoudOGwHtg0w,-1.258671828820903,36.90888686367609,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWC8VYu9RdErmI4puJwW0g,-1.250244687384936,36.89036177733322,2018.0,2.0,0.5119525,0.0,0.0,0.0,f/w/
FWCYBjE_F9dArXbr43Vkdg,-1.162482397270229,36.74582618364223,2018.0,5.0,0.0,0.0,0.0,0.0,f/w/
FWGbUv4Vs8x5_eMJO02mOA,-1.269790993080677,36.8216920332743,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWI5mo4KpFvE13kWt4Nl1A,-1.318283445816177,36.88065578749191,2018.0,4.0,0.0,0.0,0.0,0.0,f/w/
FWJDObPXhfnsdtEgEPEUlg,-1.306677196572219,36.68930694039148,2018.0,1.0,0.26732597,0.31113356,0.33573356,0.0,f/w/
FWMHW0IXW2nQGAKGEO2sFQ,-1.271148817687851,37.04955434277401,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWNGiuPTXHUNtSV-jZqpiQ,-1.230409088950663,36.67705702734219,2021.0,10.0,0.0,0.0,0.0,0.0,f/w/
FWOd34A7yyq3kM1sugNvOw,-1.388001364167776,36.75152353012174,2022.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWQBoBjOMcEUmZyYbXIGew,-1.255233492846092,36.92803516760688,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWSoDPZr2gBhvnH-_x2VyQ,-1.184174929957529,36.83013135132436,2018.0,5.0,0.0,0.0,0.34708345,0.0,f/w/
FWY5M63NTTHniEVAO5JfjA,-1.372301302172077,36.88029593312392,2018.0,10.0,0.0,0.0,0.0,0.0,f/w/
FWb6V_BU-gSE6HtWHuiE3Q,-1.298753161774983,37.0686600409433,2021.0,10.0,0.0,0.0,0.0,0.0,f/w/
FWbP4XfGzdnq5r5uBeqX0g,-1.293821906769183,36.9896096902954,2021.0,8.0,0.0,0.0,0.0,0.0,f/w/
FWdZ-08NjfodJ8HOw0XqZw,-1.285372417434659,36.83483848874655,2021.0,8.0,0.25645974,0.43526074,0.30443797,0.3100727,f/w/
FWeh6GYAShDUU9JDOtWeNA,-1.403312690828483,36.76814118843112,2022.0,2.0,0.0,0.294502,0.0,0.0,f/w/
FWgmq22yDrVbp_Pl_bRZ2A,-1.249186218756704,37.03298536640631,2021.0,10.0,0.0,0.0,0.0,0.0,f/w/
FWh5emdD-ZhxfQyf0gqdvA,-1.208439279682769,36.92207861200903,2021.0,9.0,0.0,0.0,0.0,0.42786402,f/w/
FWimWdN9mtBO2Ri8PFXy3w,-1.461508161906251,36.94647480409687,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWlHznHl9AIBQgu-uelR0w,-1.256129574876613,36.80209100029899,2018.0,5.0,0.31543922,0.0,0.0,0.0,f/w/
FWlZB55uAKZ8HtlyfwsT-A,-1.157643745356077,36.93562713202567,2021.0,12.0,0.0,0.0,0.0,0.0,f/w/
FWmL8T5BNls-26qXo4MfRw,-1.281504646587965,36.78951486758761,2021.0,8.0,0.0,0.3819981,0.0,0.37019557,f/w/
FWmVDHzw8-QCb6ybQfDVEw,-1.188885631934132,36.75219041608113,2022.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWn6eUOzdeK6iHMU4xwsRg,-1.256303239706427,36.89144183751039,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWonqm1HjJrDhRX_jxpSuQ,-1.173121017126586,36.76095639551686,2022.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWsacaPaMA8xATCw7751cA,-1.178279156554209,36.75429257634536,2022.0,2.0,0.0,0.0,0.504341,0.0,f/w/
FWyiQtYsRvVsgQ3uev9-AQ,-1.278970895870196,36.67821123130659,2021.0,8.0,0.0,0.0,0.0,0.0,f/w/
FWyijQ8jnnDMdufS1EEIiA,-1.21815200282997,36.89111743541933,2021.0,7.0,0.0,0.0,0.0,0.28106007,f/w/
FWz9vrHjOD0G3BjkB30Ltg,-1.258179399585776,36.96254325420534,2018.0,2.0,0.0,0.0,0.0,0.0,f/w/
FWzU_v_JXOm7KiVgPBUTFg,-1.285678602311691,36.73785125238622,2018.0,2.0,0.0,0.25513998,0.0,0.0,f/w/
FX1k6obvZEeci10eLxHEFQ,-1.254799190074065,36.93974040576147,2021.0,8.0,0.547364,0.0,0.2921831,0.0,f/x/
FX2KSxhReajnyaeEMkbVIQ,-1.312769725431281,36.84215316164831,2018.0,1.0,0.0,0.4223023,0.3508258,0.0,f/x/
FX2_xC_gYVqElzrukEf-aQ,-1.210311264614138,36.95853948849572,2021.0,9.0,0.0,0.0,0.0,0.0,f/x/
FX2n2yZ4Jwt0xH2QQ8Q-aA,-1.202217164496252,36.93214484878913,2021.0,9.0,0.0,0.0,0.0,0.0,f/x/
FX5I3Ov0aTR2r8r1FvKJPQ,-1.178044083041027,36.63273127691151,2021.0,10.0,0.36145672,0.35208187,0.0,0.0,f/x/
FX6gECKrvo1038WpyOOvBA,-1.230094717455292,36.75148883314161,2021.0,8.0,0.0,0.0,0.0,0.26681393,f/x/
FX8Fb8is5SEDQDzlfZGM6Q,-1.347851592657553,36.81126912046481,2018.0,10.0,0.0,0.0,0.0,0.0,f/x/
FXBLuKoIVPLzS-TFNGID0A,-1.192401008001066,36.73166195348952,2022.0,2.0,0.0,0.0,0.0,0.0,f/x/
FXBTjlmO-uoED8Hu8yYY4Q,-1.315355236952587,36.86935050151776,2018.0,1.0,0.0,0.0,0.0,0.0,f/x/
FXBn4KfTyB7eeGgBnz_EFw,-1.256614874599003,36.94844678630022,2021.0,8.0,0.0,0.0,0.0,0.0,f/x/
FXC6wxL1OXruV4qdJDoHOw,-1.279283066614673,36.71312041262722,2021.0,8.0,0.0,0.0,0.0,0.0,f/x/
FXDsNMojzt-sQEF_1izXEQ,-1.299772307215375,36.83662014643264,2021.0,8.0,0.0,0.0,0.0,0.0,f/x/
FXJXBYBBwebbTtoD86R7nw,-1.20583140151335,36.73077932369304,2018.0,5.0,0.0,0.0,0.0,0.0,f/x/
FXKq5DQ_DN5WVXrf2wdSUQ,-1.247330423543107,36.8740315751747,2018.0,2.0,0.0,0.0,0.45976603,0.0,f/x/
FXQ2O7CmvUlS4e9mC_4Iyg,-1.25288578415839,36.78833831360405,2021.0,7.0,0.0,0.0,0.0,0.0,f/x/
